session_id,step_id,interface_option,interface_order,quantitative,qualitative
4c6716ce-2a1e-418a-8d9e-753859069a71,multi-survey,multi,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 1}, {'questionId': 'fun', 'answer': 1}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'multi_scroll_notice', 'answer': 1}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 1}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 1}, {'questionId': 'multi_filter_helpful', 'answer': 1}, {'questionId': 'multi_header_click_filters', 'answer': 1}, {'questionId': 'multi_cell_action_combined', 'answer': 1}, {'questionId': 'multi_item_click_shows_list', 'answer': 6}, {'questionId': 'multi_show_results_button', 'answer': 1}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': ''}, {'questionId': 'multi_improve', 'answer': ''}]"
4c6716ce-2a1e-418a-8d9e-753859069a71,single-survey,single,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 2}, {'questionId': 'fun', 'answer': 1}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'single_horiz_scroll_ease', 'answer': 1}, {'questionId': 'single_title_filter_intuitive', 'answer': 1}, {'questionId': 'single_title_filter_clear', 'answer': 6}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 1}, {'questionId': 'single_independent_lists', 'answer': 5}]",[]
55eda0b3-163d-49e2-8063-257d765a6847,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'Custom filters'}]"
55eda0b3-163d-49e2-8063-257d765a6847,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 2}, {'questionId': 'fun', 'answer': 2}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'multi_scroll_notice', 'answer': 3}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 2}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 2}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 3}, {'questionId': 'multi_filter_helpful', 'answer': 3}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 6}, {'questionId': 'multi_item_click_shows_list', 'answer': 1}, {'questionId': 'multi_show_results_button', 'answer': 3}, {'questionId': 'multi_history_saved', 'answer': 7}, {'questionId': 'multi_history_step_back', 'answer': 2}]","[{'questionId': 'multi_what_works', 'answer': 'Nothing'}, {'questionId': 'multi_improve', 'answer': 'Sometimes less is more and I think it is easier to use a platform with a simplistic intuitive design than having to many possibilities when trying to just browse and not knowing too specifically where you want to get. '}]"
55eda0b3-163d-49e2-8063-257d765a6847,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 5}, {'questionId': 'single_title_filter_clear', 'answer': 6}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 6}, {'questionId': 'single_independent_lists', 'answer': 6}]","[{'questionId': 'single_what_works', 'answer': 'Minimalistic design'}, {'questionId': 'single_title_filter_feedback', 'answer': 'Color scheme is intuitive'}, {'questionId': 'single_title_filter_improve', 'answer': 'Maybe some customized filters like distance to the city center or being able to choose districts'}]"
56627cf8-2ec4-41e5-8a4c-4e65be62cb41,benchmark-survey,benchmark,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 2}]",[]
56627cf8-2ec4-41e5-8a4c-4e65be62cb41,multi-survey,multi,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'multi_scroll_notice', 'answer': 7}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 5}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 5}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 7}, {'questionId': 'multi_cell_action_combined', 'answer': 5}, {'questionId': 'multi_item_click_shows_list', 'answer': 2}, {'questionId': 'multi_show_results_button', 'answer': 5}, {'questionId': 'multi_history_saved', 'answer': 2}, {'questionId': 'multi_history_step_back', 'answer': 2}]","[{'questionId': 'multi_what_works', 'answer': 'innovative way of filtering in matrix-like style, good to include two parameters at once, but in the long run hidden cell with all the results is a little inconvenient.'}]"
56627cf8-2ec4-41e5-8a4c-4e65be62cb41,single-survey,single,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 3}, {'questionId': 'single_title_filter_clear', 'answer': 6}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 4}, {'questionId': 'single_independent_lists', 'answer': 7}]","[{'questionId': 'single_what_works', 'answer': ''}, {'questionId': 'single_title_filter_feedback', 'answer': 'more convenient to use than if they were on the side'}]"
599ccdc5-f31c-482e-a1d2-ae84b4393e19,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'benchmark_list_scan_ease', 'answer': 5}, {'questionId': 'benchmark_list_efficient', 'answer': 5}]",[]
599ccdc5-f31c-482e-a1d2-ae84b4393e19,multi-survey,multi,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'multi_scroll_notice', 'answer': 7}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 5}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 1}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 4}, {'questionId': 'multi_item_click_shows_list', 'answer': 7}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_saved', 'answer': 6}, {'questionId': 'multi_history_step_back', 'answer': 7}]",[]
599ccdc5-f31c-482e-a1d2-ae84b4393e19,single-survey,single,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 3}, {'questionId': 'single_title_filter_clear', 'answer': 4}, {'questionId': 'single_info_density', 'answer': 4}, {'questionId': 'single_compare_helpful', 'answer': 4}, {'questionId': 'single_independent_lists', 'answer': 4}]",[]
5ad7541d-e2ec-4675-9586-7a8981986e2d,benchmark-survey,benchmark,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
5ad7541d-e2ec-4675-9586-7a8981986e2d,multi-survey,multi,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 5}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 2}, {'questionId': 'multi_item_click_shows_list', 'answer': 6}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 2}, {'questionId': 'multi_history_step_back', 'answer': 2}]",[]
5ad7541d-e2ec-4675-9586-7a8981986e2d,single-survey,single,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 3}, {'questionId': 'single_title_filter_clear', 'answer': 2}, {'questionId': 'single_info_density', 'answer': 5}, {'questionId': 'single_title_filter_intuitive', 'answer': 2}, {'questionId': 'single_compare_helpful', 'answer': 3}, {'questionId': 'single_independent_lists', 'answer': 2}]",[]
6845ae9e-08f7-4642-860e-249139a5f885,benchmark-survey,benchmark,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'benchmark_list_scan_ease', 'answer': 5}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': ""Other people's opinion of those places could be useful.""}]"
6845ae9e-08f7-4642-860e-249139a5f885,multi-survey,multi,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'multi_scroll_notice', 'answer': 5}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 2}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 4}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 5}, {'questionId': 'multi_header_click_filters', 'answer': 5}, {'questionId': 'multi_cell_action_combined', 'answer': 4}, {'questionId': 'multi_item_click_shows_list', 'answer': 2}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': 'I liked that it categorized the hotels in a nice way. I usually care about the price and the rating and this way i could easily find group of acommodations that could suit me.'}, {'questionId': 'multi_improve', 'answer': ""Not sure how but making the scrolling more intuitive would help. It's not really a concept users are used to, so it was confusing at first.""}]"
6845ae9e-08f7-4642-860e-249139a5f885,single-survey,single,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 2}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 2}, {'questionId': 'single_independent_lists', 'answer': 6}]","[{'questionId': 'single_what_works', 'answer': 'I can easily browse by one category.'}, {'questionId': 'single_title_filter_feedback', 'answer': ""That it's very clear and easy to use.""}, {'questionId': 'single_title_filter_improve', 'answer': 'I guess I would still use double categories here - so find a persona (for example young, single traveler) and make a category for that person (with hostels, single rooms). Cause filtering only by rating is too narrow. '}]"
6a844a80-d632-4a7b-9528-51943c071856,benchmark-survey,benchmark,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
6a844a80-d632-4a7b-9528-51943c071856,multi-survey,multi,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'multi_scroll_notice', 'answer': 7}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 6}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 2}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 7}, {'questionId': 'multi_cell_action_combined', 'answer': 6}, {'questionId': 'multi_item_click_shows_list', 'answer': 2}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 5}, {'questionId': 'multi_history_step_back', 'answer': 7}]","[{'questionId': 'multi_what_works', 'answer': 'horizontal and vertical option'}, {'questionId': 'multi_improve', 'answer': ''}]"
6a844a80-d632-4a7b-9528-51943c071856,single-survey,single,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 7}, {'questionId': 'single_title_filter_clear', 'answer': 4}, {'questionId': 'single_info_density', 'answer': 4}, {'questionId': 'single_compare_helpful', 'answer': 4}, {'questionId': 'single_independent_lists', 'answer': 4}]","[{'questionId': 'single_what_works', 'answer': 'if I had a priority (in terms of price/ rating or distance) it was easier to compare the alternatives'}]"
6ff1ae2c-0f49-43f4-b648-d1f6f902d278,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]",[]
6ff1ae2c-0f49-43f4-b648-d1f6f902d278,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 2}, {'questionId': 'fun', 'answer': 1}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'multi_scroll_notice', 'answer': 2}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 2}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 2}, {'questionId': 'multi_filter_helpful', 'answer': 4}, {'questionId': 'multi_header_click_filters', 'answer': 1}, {'questionId': 'multi_cell_action_combined', 'answer': 1}, {'questionId': 'multi_item_click_shows_list', 'answer': 2}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 2}, {'questionId': 'multi_history_step_back', 'answer': 2}]",[]
6ff1ae2c-0f49-43f4-b648-d1f6f902d278,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 6}, {'questionId': 'single_title_filter_clear', 'answer': 4}, {'questionId': 'single_info_density', 'answer': 4}, {'questionId': 'single_compare_helpful', 'answer': 6}, {'questionId': 'single_independent_lists', 'answer': 2}]",[]
70c25238-510a-4071-bd0c-8495ccca678b,benchmark-survey,benchmark,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'I am not missing any features. Filters and especially its ranges can be set individually. This is a big advantage to the ""fixed"" filter ranges of the two other models (mentioning it here because I forgot before). Also I like the full database in the beginning displayed in one list and shrinking it by setting filters. '}]"
70c25238-510a-4071-bd0c-8495ccca678b,multi-survey,multi,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 2}, {'questionId': 'fun', 'answer': 2}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'multi_scroll_notice', 'answer': 3}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 2}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 2}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 5}, {'questionId': 'multi_header_click_filters', 'answer': 5}, {'questionId': 'multi_cell_action_combined', 'answer': 3}, {'questionId': 'multi_item_click_shows_list', 'answer': 4}, {'questionId': 'multi_show_results_button', 'answer': 5}, {'questionId': 'multi_history_saved', 'answer': 5}, {'questionId': 'multi_history_step_back', 'answer': 4}]","[{'questionId': 'multi_what_works', 'answer': 'Seeing which filters are already set and being able to delete them.'}, {'questionId': 'multi_improve', 'answer': 'I dont know. I think it is too complicated and not intuitive enough. But maybe that is just because I have never seen/used this type of browsing.'}]"
70c25238-510a-4071-bd0c-8495ccca678b,single-survey,single,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'single_horiz_scroll_ease', 'answer': 2}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 6}, {'questionId': 'single_info_density', 'answer': 3}, {'questionId': 'single_compare_helpful', 'answer': 3}, {'questionId': 'single_independent_lists', 'answer': 6}]","[{'questionId': 'single_what_works', 'answer': 'The show the list button. I feel like scrolling left/right you dont have a really good overview of the options and how many there are. Scrolling a list up/down feels way quicker and easier.'}, {'questionId': 'single_title_filter_feedback', 'answer': 'It is nice if you have a specific category in mind that you want to filter. If you want to place multiple filters in my opinion it is not that useful.'}, {'questionId': 'single_title_filter_improve', 'answer': 'I prefer when it is possible to set multiple filters at once with one list view of results. Maybe putting several titles next to each other.'}]"
768d568e-02e2-4ea6-b088-bedc22fbf705,benchmark-survey,benchmark,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
768d568e-02e2-4ea6-b088-bedc22fbf705,multi-survey,multi,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'multi_scroll_notice', 'answer': 4}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 4}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 5}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 5}, {'questionId': 'multi_item_click_shows_list', 'answer': 4}, {'questionId': 'multi_show_results_button', 'answer': 5}, {'questionId': 'multi_history_saved', 'answer': 6}, {'questionId': 'multi_history_step_back', 'answer': 6}]",[]
768d568e-02e2-4ea6-b088-bedc22fbf705,single-survey,single,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 5}, {'questionId': 'single_title_filter_intuitive', 'answer': 5}, {'questionId': 'single_title_filter_clear', 'answer': 4}, {'questionId': 'single_info_density', 'answer': 3}, {'questionId': 'single_compare_helpful', 'answer': 2}, {'questionId': 'single_independent_lists', 'answer': 2}]",[]
77f87ad4-ea54-49f0-8988-37946b76d636,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 5}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'I know this type of interface and would always use it to book accommodation. I would have liked it if you could scroll through the pictures of the accommodations already in the preview.'}]"
77f87ad4-ea54-49f0-8988-37946b76d636,multi-survey,multi,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 1}, {'questionId': 'fun', 'answer': 1}, {'questionId': 'helpful', 'answer': 1}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'multi_scroll_notice', 'answer': 1}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 1}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 1}, {'questionId': 'multi_filter_helpful', 'answer': 1}, {'questionId': 'multi_header_click_filters', 'answer': 1}, {'questionId': 'multi_cell_action_combined', 'answer': 1}, {'questionId': 'multi_item_click_shows_list', 'answer': 1}, {'questionId': 'multi_show_results_button', 'answer': 5}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': 'To be honest, I have never seen such an interface and have not understood how it works and therefore not really used it at all. Now that I see the explanation in the evaluation, I understand it and perhaps could have used it better. Since I have never seen this before, I would have needed a short explanation at the beginning.'}, {'questionId': 'multi_improve', 'answer': 'An explanation of how the interface works at all would have been helpful.'}]"
77f87ad4-ea54-49f0-8988-37946b76d636,single-survey,single,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 3}, {'questionId': 'single_title_filter_intuitive', 'answer': 6}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 6}, {'questionId': 'single_independent_lists', 'answer': 7}]","[{'questionId': 'single_what_works', 'answer': 'What I liked the most was that you could narrow down the selection by the title and then, when you looked at the list, you could sort it again according to another criterion.'}, {'questionId': 'single_title_filter_feedback', 'answer': 'Through this feature, you could make a good pre-selection based on the criterion that is most important to you.'}, {'questionId': 'single_title_filter_improve', 'answer': 'You could make the individual titles customizable. But maybe that would make the whole system too complicated. This interface was new to me, but I liked it. I would probably use it again.'}]"
7a4e4f17-ba1d-4573-be9d-344a5e30bac5,benchmark-survey,benchmark,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': ""It is hard to say as this is the most common interface. \nMAYBE for a hardcore user I would add something I would call an index. It would work like this. Pick up to x conditions, let's say price, distance to city center, rating, Breakfest. Then assign importance values to those conditions. Where max price would be 0 and min price would be 10, max distance 0, min distance 10 ....\nThen when showing me the offers the site would calculate that index for me for every apartment and sort by my index. \nSounds complicated? It is! But maybe someone would use it (I would :D)""}]"
7a4e4f17-ba1d-4573-be9d-344a5e30bac5,multi-survey,multi,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 5}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 3}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 1}, {'questionId': 'multi_cell_action_combined', 'answer': 2}, {'questionId': 'multi_item_click_shows_list', 'answer': 4}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 2}]","[{'questionId': 'multi_what_works', 'answer': 'When having only 2/3 criteria it makes looking for apartment super easy. I can see how many apartment are in my budget while having the things I wanted. '}, {'questionId': 'multi_improve', 'answer': ""I would like to decide how numbers can be sorted (ASC vs DESC).\nBoolean values are easy to add (third dimension) as a color. Let's say we can color the background of apartment green if something is present or red if it is not""}]"
