session_id,step_id,interface_option,interface_order,quantitative,qualitative
c12ff853-b429-47ad-8ce3-02b04ebc559a,final-survey,,"['multi', 'benchmark', 'single']","[{'questionId': 'age', 'answer': '25'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': 'Very clear and efficient.'}, {'questionId': 'real', 'answer': '1'}, {'questionId': 'realWhy', 'answer': ""I guess I was used to this forever, so it's the one I feel the most comfortable with.""}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': 'Amazing job! The interfaces looked all really nice :)\n'}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
c20c3aee-ab85-4dee-828b-547971984672,final-survey,,"['benchmark', 'single', 'multi']","[{'questionId': 'age', 'answer': '28'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': 'most familiar'}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': 'i would also use the multi-directional one, but booking-style seems to be most effective'}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': 'see answers before'}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': '2 – 3 times a year'}]"
c22e9783-8fae-42aa-a3f8-ebc26d07cb3e,final-survey,,"['single', 'multi', 'benchmark']","[{'questionId': 'age', 'answer': '35'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': ""It's fun to use. It certainly takes some time to figure it out, but it's original and enjoyable.""}, {'questionId': 'real', 'answer': '2'}, {'questionId': 'realWhy', 'answer': 'It is most familiar and easiest/fastest to use.'}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': 'Good job ;)'}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
c829072d-50a1-401d-9d8c-bab9c62cb632,final-survey,,"['single', 'benchmark', 'multi']","[{'questionId': 'age', 'answer': '27'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': 'My brain associated it with ""chill time"". Made it quite enjoyable. When it switched to Booking-style interface, I immediately dreaded finding the accommodation. It felt like a chore, not a fun moment of planning an exciting trip. '}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': 'I liked Netflix, emotionally it was a great experience. However, I found Booking most effective I tihnk.'}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': 'I mentioned my ideas earlier.'}, {'questionId': 'sex', 'answer': 'Female'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
ca8eec1e-1827-4fb4-9468-8685d30968b1,final-survey,,"['single', 'multi', 'benchmark']",[],"[{'questionId': 'favorite', 'answer': '2'}, {'questionId': 'favoriteWhy', 'answer': ''}, {'questionId': 'real', 'answer': '2'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': 'no'}]"
cf0e68ae-ccf1-4bc3-a71e-2a1f77b426bc,final-survey,,"['multi', 'single', 'benchmark']","[{'questionId': 'age', 'answer': '58'}]","[{'questionId': 'favorite', 'answer': '2'}, {'questionId': 'favoriteWhy', 'answer': ''}, {'questionId': 'real', 'answer': '2'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Female'}, {'questionId': 'travelFrequency', 'answer': '2 – 3 times a year'}]"
d0a30739-2b23-46af-93d6-0f818cb62925,final-survey,,"['benchmark', 'single', 'multi']","[{'questionId': 'age', 'answer': '35'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': 'most intuitive'}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'Once a year'}]"
d47dda25-aae8-45af-9865-d3c316b462f2,final-survey,,"['benchmark', 'multi', 'single']","[{'questionId': 'age', 'answer': '25'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': 'It was the only interface that allowed adding three different filters at the same time.'}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': 'It was unquestionably the most user-friendly.'}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Female'}, {'questionId': 'travelFrequency', 'answer': '2 – 3 times a year'}]"
d4d0b915-3478-48d3-a9db-ce77bc8ad9ba,final-survey,,"['single', 'benchmark', 'multi']","[{'questionId': 'age', 'answer': '60'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': ''}, {'questionId': 'real', 'answer': '1'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Female'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
d7e128a7-91fe-44bc-bf99-cd20c44085d0,final-survey,,"['single', 'benchmark', 'multi']","[{'questionId': 'age', 'answer': '25'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': 'most intuitive, clear and straight-forward'}, {'questionId': 'real', 'answer': '1'}, {'questionId': 'realWhy', 'answer': 'easy and quick, already familiar with'}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': 'multi directional interface just not straightforward or directly intuitive, once understood probably more efficient'}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
e00aa829-9211-4fbf-a351-e5e103933d28,final-survey,,"['single', 'multi', 'benchmark']",[],"[{'questionId': 'favorite', 'answer': '2'}, {'questionId': 'favoriteWhy', 'answer': ''}, {'questionId': 'real', 'answer': '2'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}]"
e394db6e-6273-4010-9180-c54bbf05b1f4,final-survey,,"['multi', 'benchmark', 'single']","[{'questionId': 'age', 'answer': '50'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': ""It's a new approach, but I still can not get used to it.""}, {'questionId': 'real', 'answer': '1'}, {'questionId': 'realWhy', 'answer': 'I think that this is wha we are used to use'}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ""The multi-directional interface seems promising, but I'm overwhelmed by the number of directional controls appearing on the screen.""}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': '2 – 3 times a year'}]"
e3e8e8e5-1500-4d4e-b05e-e3d608a54c06,final-survey,,"['benchmark', 'single', 'multi']","[{'questionId': 'age', 'answer': '27'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': 'familairity'}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': 'familairity'}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': 'The multidirectional style lists is very enjoyable, but it definitely needs a better UX. idea is cool, but it should be more continuous when scrolling and less ""jumpy"" '}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
ea8bf447-a6ca-4b46-a65f-969e330b3591,final-survey,,"['benchmark', 'single', 'multi']","[{'questionId': 'age', 'answer': '26'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': ""It's something that I'm used to and I do not like to change things that simply work""}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': ""It's something that I'm used to and I do not like to change things that simply work""}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'Once a year'}]"
ef3f11c5-9736-4501-9017-68b08bff1c93,final-survey,,"['multi', 'single', 'benchmark']","[{'questionId': 'age', 'answer': '46'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': 'because this interface collect offers in 3 groups'}, {'questionId': 'real', 'answer': '2'}, {'questionId': 'realWhy', 'answer': 'because i know it how ot use'}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
f162e491-7004-4271-98bc-21e296fc359c,final-survey,,"['single', 'multi', 'benchmark']","[{'questionId': 'age', 'answer': '27'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': 'Fresher, newer experiencer'}, {'questionId': 'real', 'answer': '2'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': 'Integrating a map feature would help me a lot on deciding on places to stay'}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
f1dc93a6-f25c-4ad4-b864-766d6a5cad13,final-survey,,"['multi', 'single', 'benchmark']","[{'questionId': 'age', 'answer': '25'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': ''}, {'questionId': 'real', 'answer': '1'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""single"",""benchmark"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'Once a year'}]"
f5556548-2bbb-450f-a991-8bfb5a04b493,final-survey,,"['benchmark', 'multi', 'single']","[{'questionId': 'age', 'answer': '33'}]","[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': ""It's the most efficient at filtering""}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': ""It's the most efficient at filtering""}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Male'}, {'questionId': 'travelFrequency', 'answer': 'More than 3 times a year'}]"
f6136f43-0cc2-44e2-9d81-2d6737c14c28,final-survey,,"['benchmark', 'multi', 'single']",[],"[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': ''}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': ''}, {'questionId': 'rank', 'answer': '[""benchmark"",""multi"",""single""]'}, {'questionId': 'feedback', 'answer': ''}]"
f65d982f-777a-4802-bdd6-eb0bb4f35965,final-survey,,"['single', 'benchmark', 'multi']","[{'questionId': 'age', 'answer': '25'}]","[{'questionId': 'favorite', 'answer': '1'}, {'questionId': 'favoriteWhy', 'answer': 'Easy to navigate. '}, {'questionId': 'real', 'answer': '1'}, {'questionId': 'realWhy', 'answer': 'The options I filtered out, did not disturb me as they did not show anymore. That made it easier to make the choice'}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': ''}, {'questionId': 'sex', 'answer': 'Female'}, {'questionId': 'travelFrequency', 'answer': 'Once a year'}]"
f921b29c-061b-4ac9-8dd1-2634b97b7a0c,final-survey,,"['benchmark', 'multi', 'single']",[],"[{'questionId': 'favorite', 'answer': '0'}, {'questionId': 'favoriteWhy', 'answer': 'most intuitive, most efficient.'}, {'questionId': 'real', 'answer': '0'}, {'questionId': 'realWhy', 'answer': 'easiest to archive my goal'}, {'questionId': 'rank', 'answer': '[""benchmark"",""single"",""multi""]'}, {'questionId': 'feedback', 'answer': 'Clearer hierarchy in the UI. '}]"
